income,debt,age,loan_amount,payment_history,credit_score,credit_utilization,num_credit_lines,late_payments,employment_length,default
24323.31,6853.4,60,5248.39,3,705.2,0.4845,4,3,2,1
19200.48,17316.68,50,8018.38,2,608.2,0.3121,2,3,4,0
38078.82,9273.03,64,4874.0,10,765.6,0.263,5,0,0,0
19654.12,11102.29,49,13772.56,3,569.3,0.496,9,1,29,0
12207.64,7864.88,39,5879.83,6,722.6,0.3898,13,1,11,1
30036.3,11933.91,42,11996.93,9,669.3,0.1439,6,2,23,0
14743.71,50139.56,54,3650.01,4,664.1,0.1829,9,1,14,1
24932.3,35226.07,64,2740.51,10,713.8,0.2341,7,0,27,0
23050.63,17122.27,32,7062.89,5,643.3,0.0651,5,1,19,0
23491.45,13125.26,35,3161.8,10,741.0,0.2946,6,0,7,0
98763.32,24123.48,52,20150.04,5,704.5,0.507,2,1,3,0
37354.39,29465.62,58,3236.08,1,650.6,0.0784,3,5,5,1
41055.72,7473.56,40,4347.64,9,807.1,0.4455,8,2,17,0
14940.05,12654.81,52,10385.56,9,716.4,0.3123,5,2,0,1
26187.0,3731.74,21,5699.77,10,750.5,0.2904,8,1,24,0
40443.1,29324.29,35,3258.32,2,813.3,0.2433,5,3,8,1
21757.97,56699.29,67,27556.08,9,812.0,0.4654,7,0,27,0
57184.11,14130.03,49,4442.71,4,746.4,0.1767,6,0,3,0
19903.52,3018.43,63,7202.95,9,675.8,0.2564,6,2,26,0
31470.85,20459.92,31,7147.26,10,585.6,0.3693,6,3,26,1
27091.47,7094.94,35,12409.1,2,716.5,0.1034,7,0,15,0
39425.19,8397.22,68,10693.72,4,787.6,0.3251,4,0,14,0
26364.01,20714.8,69,4934.07,3,728.3,0.611,3,0,26,0
31715.26,15965.54,63,6664.19,4,424.4,0.1651,4,0,24,1
32271.34,9493.13,36,7071.63,6,769.6,0.3933,5,1,16,0
25154.85,8478.39,60,12700.23,5,774.5,0.2333,10,0,9,0
46283.78,14589.91,43,4019.88,7,675.9,0.0938,4,1,2,0
40912.63,10030.38,62,27197.12,7,779.1,0.482,6,0,27,0
34741.6,6145.86,62,5138.36,3,750.2,0.229,3,0,29,0
29283.25,10585.13,42,8060.66,1,645.2,0.1001,3,0,26,0
54082.83,16944.78,35,4040.03,8,801.7,0.4773,5,1,0,0
32276.12,11793.78,68,3718.61,2,598.6,0.6214,1,0,12,1
31152.55,4966.86,43,4795.07,2,695.4,0.532,9,0,8,1
38267.07,26698.03,42,4526.42,7,687.4,0.2382,6,0,13,0
84820.57,1964.18,53,6319.82,3,634.0,0.2737,3,0,1,0
18579.64,9774.62,66,4503.55,2,724.3,0.428,4,2,16,0
53365.96,8654.73,27,12299.72,4,804.8,0.3462,3,1,16,0
14092.73,14819.89,69,5065.51,6,799.8,0.3657,4,0,7,0
40482.97,19794.58,41,4739.61,9,757.9,0.1297,6,1,17,0
79820.96,29399.57,22,6401.06,10,564.3,0.1978,4,2,16,0
46366.58,8113.76,36,14701.48,8,593.1,0.2465,8,3,19,0
39549.67,20142.91,43,9218.11,9,713.3,0.0608,4,0,7,0
27440.5,15322.43,54,7632.62,6,697.3,0.2866,4,1,4,0
36883.65,4031.62,48,3429.51,5,660.2,0.2242,6,0,9,0
32015.28,50532.81,27,4082.13,9,850.0,0.4915,5,1,0,0
24514.3,4879.79,44,3762.93,4,708.5,0.6238,4,1,20,0
31415.67,17919.56,32,17749.47,9,743.4,0.1544,6,1,7,0
40102.36,17552.86,34,11140.45,10,779.0,0.3588,5,0,9,0
24745.32,16202.9,55,4832.06,4,704.4,0.1263,3,0,1,1
24266.67,9450.25,60,5775.48,7,850.0,0.217,4,2,15,0
18395.81,23838.97,28,4938.54,8,624.8,0.2487,1,0,1,1
44150.63,4481.63,50,4762.29,8,651.5,0.1711,6,0,14,0
47698.81,12758.08,41,10680.56,3,624.6,0.2351,6,0,7,0
40775.24,9002.77,37,6819.07,10,825.0,0.1537,7,1,18,0
58840.47,8315.62,55,28245.82,6,764.2,0.1672,7,0,29,0
37946.55,18035.97,33,17157.93,1,656.5,0.6079,2,1,16,0
44179.03,28402.57,58,17777.49,2,630.9,0.2767,8,2,24,0
42273.63,10506.2,40,12122.45,8,810.8,0.3683,3,0,5,0
34690.81,23074.35,25,6288.04,5,728.9,0.1073,7,0,10,0
27850.02,13833.09,59,11599.0,2,812.8,0.2601,2,2,24,0
109872.55,7151.57,62,6572.83,6,695.2,0.1023,4,1,11,0
28970.24,11152.66,48,21550.74,6,740.9,0.5184,5,0,27,0
26031.46,10833.08,56,10327.52,1,724.0,0.4371,5,1,27,0
45116.57,8203.68,28,9484.52,4,650.1,0.1112,7,0,22,0
41189.03,18032.63,37,8745.05,5,688.5,0.23,2,1,19,0
17990.59,15744.59,38,23020.95,8,605.3,0.2521,2,2,10,1
63661.75,4387.63,58,3428.06,7,739.5,0.1134,4,3,25,0
34644.79,4204.59,38,24415.48,1,760.9,0.2504,2,1,29,0
20838.02,17984.74,56,7246.75,7,779.2,0.5213,3,1,25,0
65801.11,7549.97,36,3485.3,10,753.3,0.2609,5,1,10,0
49654.18,16505.17,50,5159.91,1,689.7,0.4118,5,2,5,1
19297.46,23078.39,31,3009.46,10,824.2,0.3156,7,0,27,0
88308.48,5488.08,48,11994.39,1,771.4,0.2843,6,0,0,0
50483.34,4973.72,24,4346.06,7,811.1,0.0745,6,0,23,0
36130.84,43135.52,57,8966.05,4,816.1,0.1266,8,0,8,0
80427.34,17087.45,22,16002.98,8,690.0,0.227,3,0,23,0
39326.3,9961.98,69,5414.25,9,731.0,0.195,3,1,17,0
35809.14,6948.23,62,6899.04,9,762.0,0.5975,3,0,3,0
26104.16,9345.88,49,3707.01,9,608.1,0.3626,5,1,27,0
48577.96,5805.72,65,6418.8,9,609.8,0.1376,4,1,28,0
46087.7,24794.78,60,37964.78,4,596.1,0.5013,1,1,9,1
36583.04,7756.4,27,12922.95,5,691.4,0.3981,7,3,4,1
24465.2,28723.6,57,6913.02,8,673.3,0.067,2,1,25,0
38753.06,10092.62,39,5613.82,2,585.1,0.2605,6,0,13,0
35069.97,6435.95,62,7898.44,6,711.9,0.5582,5,0,19,0
18643.69,9912.87,63,8760.69,6,692.4,0.107,8,1,24,0
17397.71,2128.31,67,6301.6,10,794.6,0.2383,1,1,19,0
48174.09,12276.74,43,11137.08,1,850.0,0.5586,6,0,14,0
9887.79,11859.88,30,4573.03,1,736.5,0.3649,6,1,21,1
40243.56,23797.12,27,4559.5,1,644.3,0.196,3,0,2,1
28594.18,3567.38,29,10118.47,6,751.7,0.165,4,1,15,0
69851.25,30130.9,69,4019.11,6,700.7,0.5897,5,1,18,1
28375.06,23728.2,49,12549.18,6,680.8,0.0629,6,1,20,0
50500.68,32094.2,38,8033.95,3,631.1,0.4543,11,2,6,1
29778.53,12875.67,43,2706.07,4,662.9,0.2485,6,0,23,0
38440.78,27166.17,29,8653.33,5,685.8,0.3781,9,0,9,0
52492.12,4770.13,48,2948.09,1,764.3,0.3302,4,1,17,0
28817.04,22007.38,41,12283.56,8,740.9,0.2404,2,1,21,1
59771.09,7786.81,60,6979.77,1,846.0,0.2316,5,1,1,0
22095.98,4204.95,22,24603.66,7,753.9,0.4868,3,2,28,1
42078.68,6082.08,66,15410.24,5,733.9,0.5139,6,2,15,0
57602.42,13411.55,23,4288.04,10,675.5,0.0817,5,1,0,0
50514.65,7502.49,41,2410.42,7,617.0,0.465,3,2,17,0
94676.63,17383.06,37,5150.96,5,654.4,0.2871,6,2,7,1
24792.1,3767.75,56,3894.21,8,644.0,0.3394,3,1,26,1
18222.74,3014.03,53,24232.33,2,495.1,0.3057,9,2,4,1
22088.94,34914.98,30,8053.09,2,619.3,0.2255,5,0,0,1
50524.89,25151.18,45,14186.57,5,828.2,0.2356,3,0,21,0
46581.63,6409.22,47,6829.33,9,729.5,0.0486,7,1,1,0
38220.54,13331.7,43,7275.0,9,669.9,0.4789,5,0,5,1
20713.1,27273.07,22,7946.0,4,731.9,0.1608,7,2,11,1
53286.25,17915.84,29,15739.42,3,543.7,0.3842,5,1,26,0
19685.7,14820.34,45,9769.05,10,722.6,0.2013,3,1,24,1
64826.83,28756.18,33,4296.69,6,802.2,0.066,5,1,18,0
151557.32,8010.44,47,21450.61,2,690.3,0.4539,3,0,14,0
43618.02,13654.51,29,6797.5,3,558.2,0.3751,8,1,20,0
48608.52,13193.85,57,6165.27,9,666.9,0.184,5,0,9,0
28383.69,11037.64,30,1483.7,9,802.3,0.2922,6,1,26,0
14689.58,10169.38,52,11856.6,10,720.7,0.6152,6,0,20,1
26866.63,14058.86,61,8609.38,1,586.5,0.0951,7,1,17,0
21026.78,13685.41,38,8603.77,9,850.0,0.3609,4,1,15,1
17614.85,6413.12,27,6363.32,2,599.7,0.1124,5,1,18,0
85920.69,23417.93,21,5738.02,9,680.6,0.038,5,0,17,0
41623.96,6744.82,38,6491.52,9,617.0,0.1529,3,1,20,0
43907.65,11467.09,26,10698.9,4,617.1,0.1349,4,0,12,0
31116.35,10865.02,64,11890.21,2,663.8,0.4795,3,0,8,0
33308.39,17165.77,68,7054.22,8,750.9,0.1859,6,0,21,0
58822.24,3030.94,69,14319.28,1,803.2,0.2074,3,2,9,0
35733.05,24925.26,66,7728.08,6,669.1,0.2454,5,1,0,0
47351.18,8317.41,49,5987.71,4,619.2,0.3373,5,0,2,0
32925.34,31381.52,36,9127.52,5,738.3,0.4363,5,2,0,1
30605.15,9559.44,42,3584.48,9,740.6,0.09,4,0,15,0
17971.51,12910.67,33,9317.33,10,719.2,0.4032,5,0,20,0
13509.19,51003.54,62,3212.13,5,722.1,0.4089,5,2,8,1
31863.58,11002.34,42,4373.7,3,691.0,0.4329,4,0,0,1
37355.98,31799.15,39,2413.38,9,707.9,0.3864,4,0,19,0
19090.29,13729.9,54,7294.89,5,685.5,0.0704,7,1,10,0
35694.88,17868.47,39,21285.48,2,785.6,0.3285,7,0,23,1
37304.76,14030.25,38,7553.41,10,850.0,0.395,4,0,10,0
12357.22,24185.2,32,11922.13,10,714.4,0.3241,3,0,19,0
22981.34,8267.83,24,33235.98,3,699.5,0.0516,2,2,18,0
44517.25,6708.74,22,10326.14,2,720.5,0.1317,4,2,8,0
44069.77,8544.1,40,5119.81,2,647.4,0.1752,6,0,23,0
20397.4,14325.51,69,5560.59,6,761.2,0.603,5,1,24,0
39309.6,11446.36,33,8106.28,4,735.3,0.4459,11,0,24,0
60548.72,21964.71,52,5542.85,7,666.4,0.3986,2,0,9,0
53558.86,33299.98,36,5797.3,8,772.2,0.2626,9,1,8,0
34625.9,6747.4,35,14634.72,1,701.5,0.4449,3,0,8,0
28739.04,7992.32,28,14998.32,9,622.4,0.4133,7,2,4,0
26511.34,4888.46,48,3016.54,1,728.1,0.3507,5,0,26,0
45885.75,55340.54,53,4959.69,2,719.0,0.5788,2,1,29,0
40036.71,16535.56,38,6133.97,8,776.8,0.4571,10,1,24,0
49746.83,18692.2,46,11608.04,7,766.5,0.4752,8,1,1,0
38790.74,5228.37,44,16088.26,10,691.3,0.2604,4,0,28,0
54687.04,13348.79,34,40993.99,6,662.2,0.6595,4,0,24,0
38074.36,19081.48,54,6127.83,5,700.1,0.7102,8,0,2,0
53763.19,11193.29,48,6314.24,7,729.1,0.1771,6,1,0,0
56129.2,28367.34,24,11535.01,8,738.7,0.0465,7,2,7,1
24287.98,67392.01,45,5381.22,7,724.1,0.4993,6,1,14,1
14704.78,6884.69,40,7445.93,4,692.7,0.3614,8,1,10,1
78570.09,6532.46,60,6316.86,10,779.7,0.117,6,0,19,0
41288.09,7226.94,36,1680.77,4,646.1,0.0925,5,2,20,0
15409.77,41123.68,67,8724.93,4,850.0,0.2721,4,1,14,0
25414.88,27712.77,51,7263.26,3,761.0,0.1738,7,0,11,0
53419.82,12150.56,27,17374.15,3,609.8,0.2757,6,0,16,0
31576.28,13706.04,40,8129.82,3,714.8,0.4431,3,0,3,0
28112.49,7543.33,64,3816.74,6,761.8,0.0534,9,0,0,0
73162.69,24909.86,33,6940.58,8,672.1,0.0315,6,1,23,0
21511.79,10240.12,55,2310.8,5,580.4,0.235,4,1,4,0
24365.5,11136.09,59,3918.44,10,616.9,0.1977,5,0,29,0
40363.99,20458.48,54,11864.47,5,743.4,0.3838,5,1,16,0
44144.67,11712.4,25,6985.53,5,559.6,0.1036,7,1,15,0
46544.84,11333.56,39,14094.01,1,584.1,0.345,7,1,24,0
57274.97,13458.99,38,2489.57,10,742.9,0.3371,8,0,6,0
40106.32,23312.59,37,7006.01,2,682.2,0.4612,3,0,16,0
46383.17,42300.12,64,6091.76,2,644.3,0.4741,6,0,13,1
31901.09,20127.46,21,14378.79,10,660.4,0.1673,4,0,14,0
37472.0,23442.83,47,12132.68,6,582.3,0.3028,4,1,27,0
38321.53,11615.58,69,11912.59,1,738.8,0.1579,4,1,29,0
40438.96,8139.97,63,20431.76,5,635.5,0.2478,1,5,12,1
53437.6,21116.09,50,6497.34,6,657.1,0.1836,4,1,11,0
47933.64,15061.07,69,18052.66,1,727.7,0.3894,10,1,8,0
37127.33,4935.26,40,4330.66,8,679.5,0.7483,4,2,11,1
24232.19,10618.48,50,4236.42,7,643.6,0.0568,4,0,12,0
37565.28,12606.55,47,12729.12,1,540.8,0.438,4,0,2,1
35810.31,9345.77,23,3285.11,7,729.4,0.3025,3,0,6,0
39998.24,37692.44,22,11426.14,3,706.3,0.3737,8,1,23,1
109454.33,18692.68,64,8610.93,8,658.6,0.1372,5,0,21,0
27948.35,34934.23,29,15415.24,4,617.0,0.0501,7,1,2,0
44852.94,16064.99,38,7819.17,3,701.0,0.1675,6,4,26,1
61959.18,14142.95,51,8380.22,6,738.4,0.1541,2,0,4,0
38139.32,6935.31,49,10998.99,5,707.8,0.5239,4,0,4,1
116882.28,13471.76,46,5444.77,4,831.0,0.3514,4,2,1,1
30060.89,13482.36,68,5304.32,9,756.4,0.2477,5,2,4,0
42703.86,5130.82,59,10771.49,7,691.4,0.2652,5,0,5,0
24357.55,9157.52,67,7961.93,5,759.1,0.5786,3,4,26,1
30462.07,10654.12,53,6346.2,3,703.9,0.2873,6,0,13,0
41128.93,17844.23,68,7710.43,6,703.6,0.4064,5,0,5,0
55445.29,18452.31,50,21093.83,1,803.7,0.5884,4,0,1,0
42597.35,8893.51,47,6211.69,9,628.2,0.4202,5,1,7,0
68156.2,18549.7,60,6104.54,1,701.9,0.2641,7,1,12,1
34631.44,11761.01,63,2908.91,7,795.2,0.0629,6,1,13,0
30758.32,1792.32,24,7899.76,4,724.7,0.1287,3,0,14,0
140363.75,9515.8,65,12017.63,8,670.5,0.116,1,0,6,0
44228.24,28432.61,54,13382.71,4,563.5,0.3609,5,2,3,0
25343.04,4116.41,64,8646.68,1,518.4,0.5037,5,0,14,1
25664.61,14456.27,56,14378.66,10,850.0,0.226,4,1,1,0
22666.88,40525.34,66,12565.85,8,724.7,0.1207,5,1,26,0
58005.01,7844.52,34,15800.08,1,653.3,0.3178,5,0,9,0
30266.94,13379.84,30,14626.37,1,728.0,0.3174,2,0,19,0
38703.34,5362.52,30,20785.0,6,624.2,0.1807,10,1,19,0
35180.44,41733.6,33,7318.67,10,673.5,0.5564,7,0,1,1
52352.04,12602.71,31,3654.68,6,624.7,0.5455,5,1,18,0
23780.66,13802.97,42,12067.02,1,586.9,0.2412,5,0,18,0
21209.7,34475.71,30,12943.28,7,531.6,0.3038,3,0,3,0
40625.4,21227.12,28,20785.22,5,572.2,0.2199,5,0,17,0
49044.32,7237.71,46,17479.33,7,781.7,0.2439,6,1,2,0
42884.52,8492.22,59,26037.25,4,621.0,0.2715,8,0,13,1
24228.21,18891.21,27,11753.57,1,742.8,0.1113,7,2,5,0
50957.25,8631.0,46,9295.51,1,776.5,0.2492,4,1,9,0
25035.99,3034.89,53,3529.85,7,701.3,0.4145,4,1,26,0
27979.59,12870.99,55,9748.39,7,676.1,0.0997,6,0,26,0
22652.45,4740.28,26,5816.76,4,710.6,0.0764,3,0,27,0
69604.13,41414.95,56,9199.51,1,666.7,0.345,8,0,28,1
49846.86,15119.66,22,8372.5,8,796.3,0.054,4,0,15,0
49143.34,7089.55,32,10754.08,2,850.0,0.3551,4,0,25,0
67751.76,8192.36,36,7643.43,2,816.0,0.2525,3,0,27,0
148200.98,3559.66,62,14200.21,5,527.9,0.2614,4,1,8,0
15450.35,6188.06,30,1581.47,8,665.0,0.2665,5,1,3,0
25104.73,27212.35,59,9081.51,10,700.3,0.022,6,2,11,0
26686.48,63719.78,69,16672.13,7,737.0,0.2615,4,0,19,1
23732.25,22213.99,68,24885.21,10,561.8,0.1202,4,0,3,0
21188.38,12526.11,35,12571.36,7,560.5,0.3288,6,0,19,1
31262.47,9873.69,25,22268.53,9,804.5,0.2823,4,0,9,0
19765.6,6839.38,31,8967.49,2,655.3,0.2073,5,1,13,0
42938.37,56490.97,58,8117.01,1,581.0,0.1951,6,0,11,0
37266.47,11706.22,30,11132.78,7,611.7,0.3734,5,2,22,1
46189.8,58743.8,52,8087.57,10,731.2,0.5982,5,1,9,1
46810.57,35435.3,39,5067.41,8,634.2,0.4033,5,2,14,1
49094.56,3949.89,58,5948.27,4,719.3,0.3491,3,0,18,0
30130.57,8381.93,50,4157.66,5,621.7,0.0618,2,1,25,0
104879.96,8363.8,49,11125.85,2,560.5,0.2352,5,2,13,0
40831.76,12633.5,59,8158.66,4,814.0,0.4079,5,0,4,1
14310.63,12807.42,67,6527.82,7,731.9,0.1217,7,1,16,0
22000.32,108810.96,38,5767.48,2,673.3,0.1913,6,1,0,1
15210.61,6285.12,46,10971.25,5,658.3,0.5146,6,1,19,1
36631.63,15682.16,51,12942.46,3,817.2,0.2367,3,0,11,0
34169.8,20569.31,61,4112.11,5,747.3,0.5879,9,0,19,0
28732.59,13345.03,44,3742.05,8,791.7,0.6865,3,4,3,1
99256.54,14430.89,39,14367.24,9,653.3,0.4597,2,2,14,1
47786.16,6429.38,62,3550.77,5,704.1,0.0989,5,1,5,0
52211.04,14393.62,67,11254.15,9,732.2,0.5637,12,0,16,0
22798.8,19110.23,48,21378.6,8,656.0,0.0808,5,1,1,0
22035.89,16803.13,26,21408.45,10,692.4,0.3158,6,0,15,1
36989.99,19913.25,35,12616.03,8,653.3,0.2272,5,2,12,1
39596.8,35911.96,43,12397.94,6,731.9,0.2478,4,0,3,0
14354.87,25741.93,55,31292.84,7,594.3,0.3744,8,0,22,0
33184.78,14043.38,53,1996.92,4,745.8,0.1119,5,0,25,0
36571.92,5882.69,61,6132.75,7,724.9,0.4707,7,0,16,0
32611.67,8777.93,22,13481.79,8,683.7,0.1575,7,0,15,0
24180.57,11455.88,43,6618.52,7,736.0,0.2906,5,1,10,0
27728.95,15940.88,55,17049.34,2,670.8,0.0626,3,0,8,0
33242.03,9558.32,69,7913.99,6,646.4,0.1687,5,1,0,0
38002.23,6939.51,27,8769.6,8,743.5,0.1184,9,1,14,0
49138.39,5815.38,64,6871.9,2,747.0,0.1696,1,0,15,0
62344.34,4205.61,21,5922.38,8,659.4,0.2005,5,0,0,0
31345.5,11333.68,30,5835.61,9,652.6,0.1668,3,0,9,0
28909.39,4775.41,62,9534.76,6,685.4,0.2669,4,0,16,0
45198.89,6631.8,59,5091.16,10,655.8,0.0378,3,4,7,1
49287.34,10140.26,68,14356.0,9,822.0,0.3094,6,2,17,0
29228.51,5244.09,50,11991.29,5,725.3,0.1463,5,1,13,0
53916.76,17427.88,51,15672.3,9,701.2,0.4342,6,3,27,1
59266.1,22430.03,47,4116.03,10,625.4,0.1937,7,2,5,0
69275.27,9094.28,46,2922.85,2,759.1,0.3267,5,1,1,0
88358.74,9838.72,46,8082.76,10,651.1,0.1151,8,0,9,0
23547.9,19461.64,35,46132.84,1,647.8,0.386,8,1,24,1
36568.74,8104.73,62,17321.87,5,761.8,0.1642,6,0,27,0
36520.86,7723.99,38,5809.98,10,731.0,0.2556,4,2,18,0
34577.66,30870.27,50,10453.66,8,499.7,0.3314,3,1,18,0
26248.62,24808.25,53,12538.41,3,687.4,0.5387,5,2,21,1
17278.51,20355.06,47,3565.17,7,710.0,0.1808,2,0,29,0
38037.95,25538.73,50,18430.75,3,672.8,0.1248,7,2,28,0
24731.23,3347.29,23,7328.64,3,712.8,0.2678,5,0,18,0
37911.01,34464.49,36,7673.99,10,555.2,0.1595,7,1,10,0
24415.62,17578.7,42,8219.55,1,473.5,0.4701,5,1,2,1
20955.8,27106.99,40,16102.41,10,622.0,0.0726,6,1,4,0
40829.05,17518.51,65,5150.71,5,722.6,0.314,3,0,19,0
39161.94,13825.19,64,2909.74,1,442.0,0.2649,3,0,2,0
48515.62,11017.98,55,9835.69,8,632.5,0.3294,4,2,25,0
108329.4,17274.75,38,2377.5,1,546.2,0.2296,2,1,14,0
41716.2,10740.5,23,6763.78,4,680.6,0.1355,6,0,27,0
46283.5,24526.59,58,16516.66,3,850.0,0.1662,4,1,25,0
21188.62,4400.53,64,11469.61,8,682.6,0.0813,5,0,16,0
19082.87,9144.4,44,15144.82,4,691.4,0.2561,6,2,12,0
80130.73,55903.16,61,11757.08,7,767.1,0.1952,3,0,3,0
22885.53,8619.17,66,34413.38,1,701.7,0.2672,6,2,28,0
21547.78,11304.11,47,5693.36,7,682.8,0.1829,4,2,19,1
35612.45,7202.57,31,10289.5,8,774.1,0.2193,11,0,12,0
34714.19,16900.39,22,6229.98,3,737.8,0.4068,6,1,4,0
23126.78,7979.37,58,14387.01,9,723.1,0.1014,7,0,25,0
31179.42,11731.96,48,7809.18,5,688.9,0.3199,6,2,1,0
67150.25,24202.39,28,22726.95,7,672.3,0.4364,6,1,20,0
24270.17,8191.61,23,5892.94,2,773.4,0.1015,6,3,6,1
18090.89,23202.79,68,18850.15,10,673.1,0.1949,5,2,18,0
58179.99,23755.29,36,11566.68,3,798.5,0.2796,4,0,2,0
46450.78,27958.3,37,7946.79,7,616.2,0.7324,8,0,24,0
26628.59,14740.86,51,11220.14,1,814.7,0.0454,5,1,13,0
16463.75,129169.57,38,9478.28,1,737.8,0.048,5,0,13,0
25026.44,27950.03,65,10032.38,2,622.5,0.554,8,0,28,1
35335.65,16771.13,54,7157.22,10,740.7,0.2946,2,0,5,0
65045.09,7236.21,38,5319.03,3,648.0,0.0948,6,1,19,0
21627.24,12482.2,34,6627.33,9,702.7,0.1734,5,1,17,0
34812.79,36258.49,63,2951.63,6,661.1,0.4309,4,0,20,0
50897.67,44208.58,49,13428.96,1,689.4,0.089,4,2,19,0
11040.95,37602.67,65,3861.85,5,775.3,0.2468,6,1,24,0
60894.19,23147.33,37,7111.1,5,741.5,0.1521,1,1,10,0
20106.02,5547.14,22,11954.07,3,610.0,0.1184,4,0,7,0
42873.01,18788.74,65,13408.42,7,614.6,0.1531,4,0,20,0
41082.67,5602.78,32,2793.94,9,721.7,0.3226,6,1,17,0
62460.72,4716.25,62,7668.61,9,727.5,0.2089,6,2,27,0
47832.58,15794.41,55,10677.0,6,646.0,0.4172,6,1,21,0
11062.93,19268.74,32,8359.97,9,827.3,0.4507,6,1,7,0
24528.98,25143.73,58,18150.35,10,765.1,0.3826,6,0,9,0
38913.74,18920.39,24,4948.88,1,650.0,0.2841,4,1,20,1
32942.21,19382.2,40,2369.83,7,642.2,0.3128,7,0,11,0
46110.93,6705.9,38,13176.57,8,681.8,0.1504,5,0,27,0
53889.09,12413.21,53,5870.81,1,673.5,0.5987,5,2,21,0
49228.39,4651.84,47,2821.08,7,800.5,0.3391,6,2,11,0
32625.93,3286.71,50,7367.93,10,778.8,0.3048,4,0,24,1
14426.64,22436.62,44,16955.28,3,702.8,0.1893,6,0,20,0
28919.15,7885.75,57,3797.31,9,754.2,0.5697,5,0,10,0
44720.36,24606.08,28,32912.16,10,765.8,0.198,4,1,12,0
21052.54,29022.98,56,4901.37,7,704.7,0.4495,7,0,18,0
49793.38,8660.07,23,8537.35,7,732.2,0.3587,8,0,7,0
57193.56,20195.55,25,3899.18,6,747.5,0.3563,6,0,19,0
38693.75,8410.11,56,8307.93,5,739.0,0.1404,6,0,9,0
7848.75,3669.77,28,7478.23,5,637.7,0.0642,8,1,27,0
19167.2,14564.12,58,3315.3,6,645.8,0.5142,5,0,17,1
93255.15,9608.35,27,44156.53,5,676.9,0.6831,4,0,23,1
27632.04,9817.66,28,6019.73,9,643.5,0.2279,6,3,16,1
13466.07,53249.31,66,6022.89,8,582.2,0.171,2,2,5,1
67347.68,4591.22,29,14493.01,4,754.1,0.3508,3,2,20,0
36558.82,17465.97,65,24065.94,6,727.7,0.3267,9,0,18,1
63099.63,6658.4,38,15928.45,3,592.9,0.5291,5,0,4,1
41709.3,25229.85,60,3941.4,2,680.7,0.1191,4,1,28,0
45673.78,16463.51,67,9212.77,4,685.3,0.2349,5,0,2,0
43543.02,17422.91,26,2620.65,1,714.6,0.2165,4,1,11,0
51469.47,6895.18,37,13919.18,9,613.4,0.0491,9,0,3,0
113404.37,7817.25,49,3037.79,2,591.7,0.0843,2,0,22,0
59012.42,25567.45,63,5004.43,4,741.6,0.1657,1,0,12,0
16478.81,46145.67,30,8087.53,3,577.3,0.4604,2,0,16,1
45402.88,18698.82,30,10583.0,3,681.4,0.2308,4,2,26,0
64263.07,7128.14,39,6928.78,4,673.9,0.4271,3,1,13,0
66260.58,16937.02,31,20159.89,8,690.1,0.2996,4,0,14,0
29339.72,73074.18,34,12505.75,9,720.2,0.5088,5,2,17,1
65021.43,14352.74,27,11930.28,2,827.9,0.0129,5,1,27,0
57749.57,37171.16,61,3875.23,3,572.0,0.1025,3,1,12,1
131433.82,7956.7,60,22462.91,5,770.1,0.4647,4,1,7,0
24959.23,12971.89,28,5004.84,4,499.0,0.2714,5,2,9,0
28178.08,20613.38,47,22983.35,8,811.5,0.3685,5,2,16,1
31161.56,17643.63,52,27263.85,3,536.6,0.2827,9,2,22,1
28421.15,7812.87,51,11021.4,5,850.0,0.3601,7,0,25,0
23271.61,7580.53,69,15051.12,6,668.8,0.3611,7,0,15,0
9123.99,26683.46,52,1274.42,4,803.2,0.3428,6,0,14,0
29221.21,30763.54,54,7208.37,7,786.7,0.1224,3,0,28,0
43681.46,38503.35,22,15698.17,8,665.1,0.0762,3,0,20,0
28378.56,47228.43,24,14110.95,6,671.2,0.0898,8,1,0,1
95577.3,14679.89,51,3897.79,5,633.0,0.4337,6,0,19,0
36559.19,10744.62,65,6793.81,10,763.0,0.451,6,0,23,0
69252.5,34395.93,40,1769.02,10,666.1,0.5097,7,0,23,0
41386.51,22007.72,52,10381.66,10,634.5,0.2054,9,1,4,1
54896.43,6716.22,31,2617.57,1,743.0,0.4235,4,2,15,0
41756.93,6479.87,43,15967.12,9,628.2,0.7218,4,0,22,1
71997.91,18851.56,57,16475.59,9,673.7,0.5889,7,3,28,1
37345.57,11800.62,53,6095.95,9,708.6,0.15,5,3,26,1
46539.67,13114.83,26,11078.54,8,648.6,0.1774,6,0,23,0
43615.44,28304.42,64,7113.44,4,660.7,0.1918,6,4,23,0
31440.66,22727.39,66,9368.84,8,822.8,0.0971,4,1,10,0
44466.49,33891.22,44,4071.0,6,683.7,0.2425,5,1,17,0
110989.75,3456.2,37,11772.19,9,671.2,0.1956,9,0,1,0
31723.14,15952.62,47,3026.88,4,686.0,0.1745,6,0,3,0
44789.65,21726.37,60,2702.8,8,736.4,0.7854,7,0,7,1
68110.69,4588.87,43,7531.45,8,617.3,0.2347,3,0,28,0
64223.64,8447.05,22,7138.47,9,734.2,0.6886,1,1,7,1
36528.87,7417.97,24,9541.26,2,720.5,0.2569,6,1,9,0
11029.24,13564.19,60,5487.87,9,556.9,0.3085,5,0,24,1
47021.09,41751.8,59,25119.88,3,843.5,0.3375,8,0,0,1
11971.25,55039.84,58,8922.78,10,816.9,0.2491,7,0,5,0
